"activity_reference_key","activity_search_autocomplete","override_industry_guidance_label","activity_key","4 - WIDESPREAD","3 - SUBSTANTIAL","2 - MODERATE","1 - MINIMAL","RSHO","last_modified","primary_guidance","secondary_guidance","related_guidance","language_code","language"
"police-stations","Sở cảnh sát","","police-stations","Có thể mở cửa với điều chỉnh sửa đổi","Có thể mở cửa với điều chỉnh sửa đổi","Có thể mở cửa với điều chỉnh sửa đổi","Có thể mở cửa với điều chỉnh sửa đổi","","2021-02-20T03:19:00.000Z","","","","vi","Vietnamese"
"police-stations","警察局","","police-stations","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hant","Chinese Simplified"
"pro-sports","الرياضات الاحترافية","","pro-sports","يمكن فتحها مع إجراء تعديلات<br>– أماكن دائمة للقاءات الرياضية بحضور الجماهير في الأماكن الخارجية فقط<br>– بحد أقصى 25% من طاقتها الاستيعابية<br>– الحاضرون من السكان المحليين فقط (نطاق 120 ميلًا)<br>– يشترط الحجز<br>– المقاعد المخصصة فقط<br>– امتيازات في المقعد فقط (لا توجد مبيعات في ملتقى الممرات)","يمكن فتحها مع إجراء بعض التعديلات<br>– دون حضور الجماهير","يمكن فتحها مع إجراء تعديلات<br>– أماكن دائمة للقاءات الرياضية بحضور الجماهير في الأماكن الخارجية فقط<br>– بحد أقصى 20% من طاقتها الاستيعابية<br>– الحاضرون من السكان المحليين فقط (نطاق 120 ميلًا)<br>– يشترط الحجز<br>– المقاعد المخصصة فقط<br>– امتيازات في المقعد فقط (لا توجد مبيعات في ملتقى الممرات)","يمكن فتحها مع إجراء بعض التعديلات<br>– دون حضور الجماهير","","2021-02-20T03:19:00.000Z","","","","ar","Arabic"
"pro-sports","مضامير السباقات","","pro-sports","يمكن فتحها مع إجراء تعديلات<br>– أماكن دائمة للقاءات الرياضية بحضور الجماهير في الأماكن الداخلية فقط<br>– بحد أقصى 25% من طاقتها الاستيعابية<br>– الحاضرون من السكان المحليين فقط  (في نطاق 120 ميلاً)<br>– يشترط الحجز<br>– المقاعد المخصصة فقط<br>– امتيازات في المقعد فقط (لا توجد مبيعات في ملتقى الممرات)","يمكن فتحها مع إجراء بعض التعديلات<br>– دون حضور الجماهير","يمكن فتحها مع إجراء تعديلات<br>– أماكن دائمة للقاءات الرياضية بحضور الجماهير في الأماكن الخارجية فقط<br>– بحد أقصى 20% من طاقتها الاستيعابية<br>– الحاضرون من السكان المحليين فقط (نطاق 120 ميلًا)<br>– يشترط الحجز<br>– المقاعد المخصصة فقط<br>– امتيازات في المقعد فقط (لا توجد مبيعات في ملتقى الممرات)","يمكن فتحها مع إجراء بعض التعديلات<br>– دون حضور الجماهير","","2021-02-20T03:19:00.000Z","","","","ar","Arabic"
"pro-sports","Deportes profesionales","","pro-sports","Pueden abrir con modificaciones<br>, lugares permanentes con público en vivo solo al aire libre<br>, máximo 25&nbsp;% de la capacidad<br>, solo asistentes regionales (en un límite de 120 millas)<br>, se requieren reservaciones<br>, solo asientos asignados<br>, solo concesiones para venta en los asientos (no hay ventas en el vestíbulo)","Pueden abrir con modificaciones<br>, sin público presente","Pueden abrir con modificaciones<br>, lugares permanentes con público en vivo solo al aire libre<br>, máximo 20&nbsp;% de la capacidad<br>, solo asistentes regionales (en un límite de 120 millas)<br>, se requieren reservaciones<br>, solo asientos asignados<br>, solo concesiones para venta en los asientos (no hay ventas en el vestíbulo)","Pueden abrir con modificaciones<br>, sin público presente","","2021-02-20T03:19:00.000Z","","","","es","Spanish"
"pro-sports","Pistas de carreras","","pro-sports","Pueden abrir con modificaciones<br>, lugares permanentes con público en vivo solo al aire libre<br>, máximo 25&nbsp;% de la capacidad<br>, solo asistentes regionales (en un límite de 120 millas)<br>, se requieren reservaciones<br>, solo asientos asignados<br>, solo concesiones para venta en los asientos (no hay ventas en el vestíbulo)","Pueden abrir con modificaciones<br>, sin público presente","Pueden abrir con modificaciones<br>, lugares permanentes con público en vivo solo al aire libre<br>, máximo 20&nbsp;% de la capacidad<br>, solo asistentes regionales (en un límite de 120 millas)<br>, se requieren reservaciones<br>, solo asientos asignados<br>, solo concesiones para venta en los asientos (no hay ventas en el vestíbulo)","Pueden abrir con modificaciones<br>, sin público presente","","2021-02-20T03:19:00.000Z","","","","es","Spanish"
"pro-sports","경마장","","pro-sports","변경 조치 이행 후 운영 개시 가능<br>– 관중이 있는 상설 장소는 실외에 한함<br>– 최대 수용 가능 인원의 25% 이내<br>– 지역 내 거주 참석자에 한함(120 마일 이내)<br>– 예약 필수<br>– 지정석에 한함<br>– 좌석 내 매점 서비스에 한함(복도 판매 금지)","변경 조치 이행 후 운영 개시 가능<br>– 무관중","변경 조치 이행 후 운영 개시 가능<br>– 관중이 있는 상설 장소는 실외에 한함<br>– 최대 수용 가능 인원의 20% 이내<br>– 지역 내 거주 참석자에 한함(120 마일 이내)<br>– 예약 필수<br>– 지정석에 한함<br>– 좌석 내 매점 서비스에 한함(복도 판매 금지)","변경 조치 이행 후 운영 개시 가능<br>– 무관중","","2021-02-20T03:19:00.000Z","","","","ko","Korean"
"pro-sports","프로페셔널 스포츠","","pro-sports","변경 조치 이행 후 운영 개시 가능<br>– 관중이 있는 상설 장소는 실외에 한함<br>– 최대 수용 가능 인원의 25% 이내<br>– 지역 내 거주 참석자에 한함(120 마일 이내)<br>– 예약 필수<br>– 지정석에 한함<br>– 좌석 내 매점 서비스에 한함(복도 판매 금지)","변경 조치 이행 후 운영 개시 가능<br>– 무관중","변경 조치 이행 후 운영 개시 가능<br>– 관중이 있는 상설 장소는 실외에 한함<br>– 최대 수용 가능 인원의 20% 이내<br>– 지역 내 거주 참석자에 한함(120 마일 이내)<br>– 예약 필수<br>– 지정석에 한함<br>– 좌석 내 매점 서비스에 한함(복도 판매 금지)","변경 조치 이행 후 운영 개시 가능<br>– 무관중","","2021-02-20T03:19:00.000Z","","","","ko","Korean"
"pro-sports","Các hoạt động thể thao chuyên nghiệp","","pro-sports","Có thể mở cửa với điều chỉnh sửa đổi<br>– Chỉ địa điểm cố định có khán giả xem trực tiếp ngoài trời<br>– Tối đa 25% sức chứa<br>– Chỉ người trong khu vực mới được vào xem (trong phạm vi 120 dặm)<br>– Cần đặt chỗ trước<br>– Chỉ chỗ ngồi được chỉ định<br>– Chỉ phục vụ đồ ăn nhẹ tại chỗ (không tụ tập bán hàng)","Có thể mở cửa với điều chỉnh sửa đổi<br>– Không có khán giả xem trực tiếp","Có thể mở cửa với điều chỉnh sửa đổi<br>– Chỉ địa điểm cố định có khán giả xem trực tiếp ngoài trời<br>– Tối đa 20% sức chứa<br>– Chỉ người trong khu vực mới được vào xem (trong phạm vi 120 dặm)<br>– Cần đặt chỗ trước<br>– Chỉ chỗ ngồi được chỉ định<br>– Chỉ phục vụ đồ ăn nhẹ tại chỗ (không tụ tập bán hàng)","Có thể mở cửa với điều chỉnh sửa đổi<br>– Không có khán giả xem trực tiếp","","2021-02-20T03:19:00.000Z","","","","vi","Vietnamese"
"pro-sports","赛马场","","pro-sports","在有调整方案的情况下可以开放<br>– 仅限有现场观众的户外永久性场馆开放<br>– 最多25%的容纳量<br>– 仅允许一定区域内的人员在场（120英里以内）<br>– 需要预约<br>– 仅允许坐在指定座位<br>– 仅允许送餐到座（禁止在大厅销售）","在有调整方案的情况下可以开放<br>– 没有现场观众","在有调整方案的情况下可以开放<br>– 仅限有现场观众的户外永久性场馆开放<br>– 最多20%的容纳量<br>– 仅允许一定区域内的人员在场（120英里以内）<br>– 需要预约<br>– 仅允许坐在指定座位<br>– 仅允许送餐到座（禁止在大厅销售）","在有调整方案的情况下可以开放<br>– 没有现场观众","","2021-02-20T03:19:00.000Z","","","","zh-hans","Chinese Traditional"
"pro-sports","职业体育运动场馆","","pro-sports","在有调整方案的情况下可以开放<br>– 仅限有现场观众的户外永久性场馆开放<br>– 最多25%的容纳量<br>– 仅允许一定区域内的人员在场（120英里以内）<br>– 需要预约<br>– 仅允许坐在指定座位<br>– 仅允许送餐到座（禁止在大厅销售）","在有调整方案的情况下可以开放<br>– 没有现场观众","在有调整方案的情况下可以开放<br>– 仅限有现场观众的户外永久性场馆开放<br>– 最多20%的容纳量<br>– 仅允许一定区域内的人员在场（120英里以内）<br>– 需要预约<br>– 仅允许坐在指定座位<br>– 仅允许送餐到座（禁止在大厅销售）","在有调整方案的情况下可以开放<br>– 没有现场观众","","2021-02-20T03:19:00.000Z","","","","zh-hans","Chinese Traditional"
"pro-sports","Đường đua","","pro-sports","Có thể mở cửa với điều chỉnh sửa đổi<br>– Chỉ địa điểm cố định có khán giả xem trực tiếp ngoài trời<br>– Tối đa 25% sức chứa<br>– Chỉ người trong khu vực mới được vào xem (trong phạm vi 120 dặm)<br>– Cần đặt chỗ trước<br>– Chỉ chỗ ngồi được chỉ định<br>– Chỉ phục vụ đồ ăn nhẹ tại chỗ (không tụ tập bán hàng)","Có thể mở cửa với điều chỉnh sửa đổi<br>– Không có khán giả xem trực tiếp","Có thể mở cửa với điều chỉnh sửa đổi<br>– Chỉ địa điểm cố định có khán giả xem trực tiếp ngoài trời<br>– Tối đa 20% sức chứa<br>– Chỉ người trong khu vực mới được vào xem (trong phạm vi 120 dặm)<br>– Cần đặt chỗ trước<br>– Chỉ chỗ ngồi được chỉ định<br>– Chỉ phục vụ đồ ăn nhẹ tại chỗ (không tụ tập bán hàng)","Có thể mở cửa với điều chỉnh sửa đổi<br>– Không có khán giả xem trực tiếp","","2021-02-20T03:19:00.000Z","","","","vi","Vietnamese"
"pro-sports","赛马场","","pro-sports","在有调整方案的情况下可以开放<br>– 仅限有现场观众的户外永久性场馆开放<br>– 最多25%的容纳量<br>– 仅允许一定区域内的人员在场（120英里以内）<br>– 需要预约<br>– 仅允许坐在指定座位<br>– 仅允许送餐到座（禁止在大厅销售）","在有调整方案的情况下可以开放<br>– 没有现场观众","在有调整方案的情况下可以开放<br>– 仅限有现场观众的户外永久性场馆开放<br>– 最多20%的容纳量<br>– 仅允许一定区域内的人员在场（120英里以内）<br>– 需要预约<br>– 仅允许坐在指定座位<br>– 仅允许送餐到座（禁止在大厅销售）","在有调整方案的情况下可以开放<br>– 没有现场观众","","2021-02-20T03:19:00.000Z","","","","zh-hant","Chinese Simplified"
